Date,Time,Indoor Temp,Outdoor Temp,Brightness,Indoor Humidity,Outdoor Humidity,Presure,Noise Level,Online For
2025-02-08,13:00:55,22.60,9.60,134,37.00,69.30,1013.12,430,52693
2025-02-08,13:11:12,21.80,9.40,154,36.40,69.90,1013.24,327,53292
2025-02-08,13:21:28,21.60,9.60,148,36.80,69.20,1013.41,292,53890
2025-02-08,13:31:45,21.40,9.90,162,37.50,68.00,1013.40,271,54489
2025-02-08,13:42:01,21.20,9.80,128,38.00,66.70,1013.48,464,55087
2025-02-08,13:52:18,21.40,9.90,110,38.10,66.50,1013.78,470,55685
2025-02-08,14:02:34,21.30,10.30,128,38.70,65.10,1013.93,284,56284
2025-02-08,14:12:50,21.20,10.40,102,38.90,64.60,1014.00,270,56882
2025-02-08,14:23:07,20.90,10.60,120,40.60,63.20,1014.13,336,57480
2025-02-08,14:33:23,20.80,10.60,84,42.10,62.80,1014.29,422,58079
2025-02-08,14:43:39,20.70,10.00,94,43.10,61.50,1014.37,368,58678
2025-02-08,14:53:56,20.60,10.40,94,43.60,60.80,1014.36,605,59276
2025-02-08,15:04:12,20.50,10.40,100,43.80,60.50,1014.59,297,59875
2025-02-08,15:14:28,20.40,10.20,94,43.80,60.40,1014.71,341,60473
2025-02-08,15:24:45,20.30,10.10,88,43.80,59.80,1014.76,430,61072
2025-02-08,15:35:01,20.20,10.10,88,43.60,59.00,1014.87,484,61670
2025-02-08,15:45:16,20.10,10.10,78,43.70,59.00,1014.94,378,62268
2025-02-08,15:55:33,20.00,10.10,90,43.60,58.40,1015.04,470,62867
2025-02-08,16:05:48,20.00,10.20,96,42.80,57.80,1015.27,282,63465
2025-02-08,16:16:05,20.50,10.10,84,43.00,57.30,1015.41,397,64063
2025-02-08,16:26:21,20.50,10.10,90,42.70,56.70,1015.56,298,64661
2025-02-08,16:36:37,20.70,10.20,80,42.30,56.30,1015.62,364,65259
2025-02-08,16:46:53,20.90,10.20,88,41.90,55.80,1015.71,507,65858
2025-02-08,16:57:09,21.00,10.10,78,41.70,55.80,1015.82,361,66456
2025-02-08,17:07:26,21.00,10.10,90,41.10,55.40,1015.84,313,67054
2025-02-08,17:17:42,21.10,10.00,84,40.80,55.10,1015.77,561,67653
2025-02-08,17:27:58,21.20,10.30,82,40.50,54.50,1015.89,472,68251
2025-02-08,17:38:14,21.30,10.40,76,39.80,54.20,1015.90,448,68849
2025-02-08,17:48:31,21.40,9.70,82,39.60,55.20,1016.00,419,69448
2025-02-08,17:58:47,21.40,9.90,80,39.10,54.00,1016.20,402,70046
2025-02-08,18:09:04,21.50,9.60,80,39.40,53.90,1016.07,377,70644
2025-02-08,18:19:20,21.30,9.90,78,39.10,52.60,1016.27,476,71243
2025-02-08,18:29:36,20.90,8.60,80,40.00,55.50,1016.44,276,71841
2025-02-08,18:39:53,21.00,9.00,82,40.80,55.10,1016.66,350,72440
2025-02-08,18:50:09,21.30,8.40,86,41.40,55.80,1016.71,402,73038
2025-02-08,19:00:25,21.00,9.00,76,41.30,54.80,1016.91,410,73637
2025-02-08,19:10:41,20.70,8.30,78,40.00,56.30,1016.78,280,74235
2025-02-08,19:20:57,20.40,8.50,76,39.80,56.10,1017.02,366,74833
2025-02-08,19:31:13,20.10,7.90,78,39.60,57.50,1017.12,344,75432
2025-02-08,19:41:30,20.00,7.30,74,39.70,59.70,1017.12,421,76030
2025-02-08,19:51:45,19.80,7.20,84,39.60,60.70,1017.23,261,76628
2025-02-08,20:02:01,19.60,7.00,86,39.40,62.00,1017.31,368,77227
2025-02-08,20:12:17,19.20,7.20,82,39.10,60.10,1017.41,418,77825
2025-02-08,20:22:33,19.00,6.80,86,38.60,62.00,1017.38,914,78423
2025-02-08,20:32:49,19.00,6.90,88,38.90,61.10,1017.50,270,79021
2025-02-08,20:43:04,19.00,6.20,78,39.30,62.90,1017.63,442,79619
2025-02-08,20:53:20,19.00,6.30,74,39.10,62.30,1017.81,457,80217
2025-02-08,21:03:36,18.90,6.00,74,39.20,62.80,1017.76,406,80816
2025-02-08,21:13:52,18.80,6.00,120,39.30,62.90,1018.03,428,81414
2025-02-08,21:24:08,18.70,5.90,80,39.20,63.60,1017.95,441,82013
2025-02-08,21:34:24,18.70,5.80,80,39.30,64.00,1018.16,407,82611
2025-02-08,21:44:40,18.60,5.80,84,39.20,64.60,1018.23,421,83210
2025-02-08,21:54:56,18.50,5.70,78,39.10,65.20,1018.36,277,83808
2025-02-08,22:05:12,18.50,5.60,80,39.20,65.30,1018.39,459,84406
2025-02-08,22:15:28,18.50,5.90,64,38.90,64.80,1018.43,455,85005
2025-02-08,22:25:44,18.10,6.00,84,38.60,64.30,1018.61,265,85603
2025-02-08,22:36:00,18.20,5.90,76,38.60,64.30,1018.69,391,86202
2025-02-08,22:09:00,18.30,6.00,78,38.60,64.00,1018.70,426,86800
2025-02-08,22:50:47,18.00,6.40,70,38.90,63.40,1018.92,372,489
2025-02-08,23:00:48,17.90,6.10,92,38.80,63.60,1018.90,379,1087
2025-02-08,23:10:49,17.80,6.00,76,38.60,63.70,1018.96,421,1686
2025-02-08,23:20:50,17.70,6.00,82,38.40,63.00,1019.15,311,2284
2025-02-08,23:30:50,17.50,6.00,82,38.30,63.20,1019.16,422,2883
2025-02-08,23:40:50,17.40,5.90,74,38.20,63.20,1019.15,358,3481
2025-02-08,23:50:51,17.30,6.20,72,38.10,61.80,1019.20,366,4079
2025-02-09,00:00:52,17.30,5.80,78,38.10,63.10,1019.35,209,4678
2025-02-09,00:10:51,17.20,5.90,74,38.00,63.40,1019.37,220,5276
2025-02-09,00:20:52,17.10,5.60,74,38.10,64.00,1019.31,307,5874
2025-02-09,00:30:52,17.00,5.60,72,38.20,64.10,1019.38,219,6472
2025-02-09,00:40:52,17.00,5.70,84,38.20,64.40,1019.33,842,7070
2025-02-09,00:50:54,17.00,5.90,72,38.20,64.40,1019.48,381,7669
2025-02-09,01:00:54,17.00,6.20,78,38.20,63.70,1019.45,203,8267
2025-02-09,01:10:54,17.00,6.00,74,38.70,64.00,1019.44,293,8865
2025-02-09,01:20:54,17.00,6.10,72,38.70,64.30,1019.51,226,9463
2025-02-09,01:30:54,17.00,6.20,78,38.90,64.20,1019.49,338,10062
2025-02-09,01:40:55,16.90,6.10,80,38.80,64.60,1019.77,356,10660
2025-02-09,01:50:55,16.90,6.20,74,38.80,64.20,1019.66,400,11258
2025-02-09,02:00:56,16.80,6.00,76,38.80,64.10,1019.67,292,11856
2025-02-09,02:10:56,16.80,5.90,70,38.70,64.60,1019.79,324,12455
2025-02-09,02:20:55,16.70,6.00,78,38.70,65.00,1019.83,287,13053
2025-02-09,02:30:56,16.80,6.20,72,38.80,64.00,1019.94,208,13651
2025-02-09,02:40:56,16.80,6.30,78,38.70,63.50,1019.98,346,14249
2025-02-09,02:50:57,16.70,6.30,74,38.60,63.20,1019.93,312,14848
2025-02-09,03:00:59,16.70,6.30,80,38.60,63.30,1019.81,841,15447
2025-02-09,03:10:59,16.70,6.00,82,38.40,63.20,1019.76,325,16045
2025-02-09,03:21:00,16.70,6.00,80,38.50,63.20,1019.77,305,16643
2025-02-09,03:31:00,16.70,6.10,70,38.40,62.70,1019.82,380,17242
2025-02-09,03:41:00,16.70,6.30,76,38.20,61.40,1019.85,312,17840
2025-02-09,03:51:00,16.60,6.00,70,38.20,61.00,1019.73,323,18438
2025-02-09,04:01:01,16.60,6.10,74,37.90,60.40,1019.85,313,19036
2025-02-09,04:11:01,16.60,6.20,80,37.80,60.60,1019.85,340,19635
2025-02-09,04:21:02,16.50,6.20,78,37.70,60.70,1019.86,281,20233
2025-02-09,04:31:02,16.50,6.10,78,37.70,61.80,1019.69,350,20832
2025-02-09,04:41:02,16.50,6.00,80,37.80,62.80,1019.61,224,21430
2025-02-09,04:51:03,16.40,6.00,74,38.00,63.80,1019.93,195,22028
2025-02-09,05:01:04,16.30,5.70,82,37.80,64.30,1019.95,330,22627
2025-02-09,05:11:04,16.30,5.80,84,38.00,64.70,1020.28,212,23225
2025-02-09,05:21:05,16.20,5.60,74,38.20,66.10,1020.40,382,23823
2025-02-09,05:31:05,16.20,5.70,58,38.30,66.80,1020.31,340,24421
2025-02-09,05:41:04,16.20,5.90,74,38.40,67.30,1020.40,328,25019
2025-02-09,05:51:05,16.20,5.80,78,38.30,66.90,1020.38,262,25618
2025-02-09,06:01:06,16.20,5.80,76,38.50,67.60,1020.42,300,26216
2025-02-09,06:11:06,16.20,5.70,76,38.50,68.40,1020.66,367,26815
2025-02-09,06:21:06,16.10,5.70,60,38.50,69.50,1020.70,329,27413
2025-02-09,06:31:07,16.10,5.90,74,38.60,69.30,1020.81,404,28011
2025-02-09,06:41:07,16.10,5.80,76,38.60,69.70,1020.95,199,28610
2025-02-09,06:51:08,16.00,5.70,78,38.70,70.40,1020.99,793,29208
2025-02-09,07:01:09,16.00,5.80,78,38.60,69.90,1021.18,766,29806
2025-02-09,07:11:09,16.00,5.80,72,38.70,70.60,1021.22,198,30405
2025-02-09,07:21:10,16.00,5.80,78,38.80,70.80,1021.50,299,31003
2025-02-09,07:31:10,16.00,5.90,78,39.20,71.10,1021.55,343,31601
2025-02-09,07:41:10,16.00,5.90,76,39.10,71.90,1021.77,313,32199
2025-02-09,07:51:10,16.00,6.20,82,39.20,72.00,1021.90,225,32797
2025-02-09,08:01:10,16.20,6.30,88,39.40,71.50,1022.06,328,33395
2025-02-09,08:11:11,16.10,6.30,88,39.70,72.30,1022.12,217,33994
2025-02-09,08:21:12,16.10,6.40,90,39.90,74.00,1022.24,195,34593
2025-02-09,08:31:12,16.10,6.50,82,39.80,73.80,1022.39,273,35191
2025-02-09,08:41:12,16.20,6.40,130,40.20,74.30,1022.54,316,35789
2025-02-09,08:51:13,16.20,6.60,150,40.20,74.80,1022.57,350,36388
2025-02-09,09:01:14,16.20,6.50,110,40.80,74.80,1022.65,334,36986
2025-02-09,09:11:15,16.20,6.70,120,40.20,73.70,1022.50,279,37584
2025-02-09,09:21:15,16.10,6.90,136,39.90,72.90,1022.63,338,38182
2025-02-09,09:31:14,16.10,6.80,134,39.60,71.60,1022.74,292,38781
2025-02-09,09:41:15,16.10,7.20,126,39.30,70.60,1022.88,361,39379
2025-02-09,09:51:14,16.10,7.00,138,39.10,70.60,1022.87,299,39977
2025-02-09,10:01:15,16.10,6.60,158,38.80,70.80,1022.98,295,40576
2025-02-09,10:11:16,16.10,7.10,178,38.70,69.70,1023.09,306,41174
2025-02-09,10:21:16,16.00,6.80,172,38.60,71.00,1023.06,773,41772
2025-02-09,10:31:16,16.00,6.60,174,38.60,71.10,1023.22,194,42370
2025-02-09,10:41:17,16.00,7.10,184,38.50,70.90,1023.33,715,42969
2025-02-09,10:51:18,16.00,7.30,176,38.50,70.50,1023.41,186,43567
2025-02-09,11:01:18,16.00,7.30,148,38.80,71.40,1023.39,284,44165
2025-02-09,11:11:19,16.00,7.10,132,38.70,70.70,1023.43,317,44764
2025-02-09,11:21:18,16.00,7.10,130,38.70,70.70,1023.48,269,45362
2025-02-09,11:31:19,15.90,7.10,148,38.60,70.60,1023.47,281,45961
2025-02-09,11:41:19,15.90,7.00,166,38.50,70.60,1023.53,292,46559
2025-02-09,11:51:20,15.90,7.20,158,38.40,70.80,1023.41,856,47157
2025-02-09,12:01:19,15.90,7.20,150,38.40,70.70,1023.41,227,47755
2025-02-09,12:11:20,15.90,7.20,156,38.40,71.30,1023.38,251,48353
2025-02-09,12:21:20,15.90,7.20,172,38.40,71.90,1023.53,304,48951
2025-02-09,12:31:22,15.90,7.00,166,40.40,72.10,1023.56,289,49549
2025-02-09,12:41:21,16.00,6.90,174,40.40,72.90,1023.54,248,50148
2025-02-09,12:51:22,16.00,7.10,164,40.30,73.50,1023.49,268,50746
2025-02-09,13:01:23,16.10,7.10,166,40.60,73.70,1023.47,279,51344
2025-02-09,13:11:23,16.20,6.80,202,40.40,74.70,1023.50,200,51942
2025-02-09,13:21:22,16.20,6.90,252,40.40,74.50,1023.37,292,52540
2025-02-09,13:31:23,17.00,7.20,282,39.70,72.90,1023.32,395,53138
2025-02-09,13:41:24,17.50,7.50,248,39.50,73.30,1023.36,303,53737
2025-02-09,13:51:24,18.00,7.20,214,38.60,72.50,1023.32,354,54335
2025-02-09,14:01:23,18.20,7.30,220,38.40,72.60,1023.26,310,54933
2025-02-09,14:11:25,18.40,7.70,278,38.40,71.80,1023.25,193,55532
2025-02-09,14:21:25,18.60,7.50,204,38.10,72.10,1023.28,191,56130
2025-02-09,14:31:27,18.80,7.50,202,38.00,71.60,1023.38,301,56728
2025-02-09,14:41:27,19.00,7.20,220,37.50,72.20,1023.45,319,57326
2025-02-09,14:51:28,19.30,7.40,234,37.50,71.10,1023.41,335,57925
2025-02-09,15:01:28,19.30,7.80,222,37.60,72.30,1023.38,219,58523
2025-02-09,15:11:28,19.60,7.90,218,37.60,71.90,1023.39,224,59121
2025-02-09,15:21:29,19.50,7.70,132,37.90,72.60,1023.31,393,59720
2025-02-09,15:31:29,19.20,7.70,112,38.30,73.50,1023.33,224,60318
2025-02-09,15:41:29,19.70,7.50,114,37.80,73.40,1023.34,286,60916
2025-02-09,15:51:30,19.50,7.40,150,37.90,72.90,1023.40,219,61515
2025-02-09,16:01:30,19.10,7.50,118,38.60,72.60,1023.42,317,62113
2025-02-09,16:11:30,18.90,7.30,126,39.00,72.50,1023.44,293,62711
2025-02-09,16:21:29,18.70,7.70,96,39.10,72.10,1023.55,222,63309
2025-02-09,16:31:30,18.70,7.70,96,39.20,73.20,1023.57,306,63908
2025-02-09,16:41:31,19.30,7.60,80,38.50,73.80,1023.61,342,64506
2025-02-09,16:51:31,19.60,7.50,72,38.00,74.00,1023.70,308,65105
2025-02-09,17:01:33,19.60,7.50,88,37.60,74.10,1023.84,197,65703
2025-02-09,17:11:33,19.90,7.60,80,38.00,73.80,1023.97,262,66301
2025-02-09,17:21:33,20.00,7.50,78,37.90,73.70,1023.98,337,66900
2025-02-09,17:31:33,20.10,7.40,84,37.90,73.10,1024.20,217,67498
2025-02-09,17:41:33,20.30,7.40,82,37.90,73.10,1024.18,282,68096
2025-02-09,17:53:45,20.20,7.30,84,38.30,72.80,1024.38,435,68825
2025-02-09,18:10:01,19.70,7.40,116,39.80,72.60,1024.57,209,69798
2025-02-09,18:20:02,19.40,7.50,112,39.80,71.60,1024.62,388,70396
2025-02-09,18:30:02,19.20,7.50,116,39.70,71.70,1024.56,824,70994
2025-02-09,18:40:02,19.20,7.30,86,40.30,72.00,1024.57,270,71592
2025-02-09,18:50:02,19.20,7.50,120,40.10,73.10,1024.54,216,72189
2025-02-09,19:00:00,19.10,7.40,116,39.70,73.70,1024.49,301,72787
2025-02-09,19:10:00,19.00,7.40,116,39.50,73.90,1024.54,215,73385
2025-02-09,19:20:01,19.00,7.40,92,39.60,74.40,1024.59,289,73983
2025-02-09,19:30:00,19.00,7.40,122,39.90,74.70,1024.62,316,74581
2025-02-09,19:40:00,20.50, nan,104,39.40, nan,1024.55,1023,14
